Data File,C:\Path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Set up Time,5/5/2022 2:53:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Position,3-B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plate Type,PM 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Type,NOT APPLICABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Name,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strain Number,StrainA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
4.5,24.8581,22.2401,14.5324,13.3382,11.5495,11,16.5589,19.609,19.4493,22.3574,22.8682,33.9244,27.193,16.0952,13.7187,11.816,11,11,11,22.6708,11.2932,23.048,23.8645,37.2186,21.0406,23.4791,13.8095,36.2503,11,11,12.2975,16.5314,15.3597,19.7926,18.3616,33.3345,24.353,17.4489,14.4466,13.5592,11,14.7011,11.5185,14.4817,16.4404,24.4881,23.658,36.9614,27.1162,18.977,13.1432,11.1485,11.7659,11.812,12.0276,12.6428,21.154,23.7661,23.4845,36.2369,28.5656,21.4398,17.7803,14.2903,15.9045,16.0899,16.6877,24.1634,16.6191,44.0881,25.8307,40.2944,30.4391,21.9425,23.5922,20.5321,20.891,17.6342,19.4755,17.757,17.8116,22.5436,28.1864,35.7947,30.8846,27.7456,28.623,22.7903,23.6916,69.4564,22.1742,27.7489,26.5015,26.126,34.1687,44.9521
4.75,25.3488,25.0336,16.2556,18.1257,21.7744,11,26.1839,25.9793,29.6,38.1125,32.0764,50.0712,30.9377,21.1756,16.6702,17.2445,14.9088,14.2079,16.5212,28.9345,19.4226,34.46,33.5938,52.5655,23.3016,29.8696,22.0081,43.7627,18.9928,17.162,19.209,24.9921,20.916,31.7006,27.1954,48.748,25.5724,18.6681,15.7497,14.2287,20.1671,21.2434,20.6292,23.6609,28.6197,37.7692,31.3442,51.4479,30.0327,21.8093,16.1417,17.2963,12.8872,17.242,15.0355,18.2486,31.0885,36.5721,33.5356,51.2495,35.4748,28.4184,24.3312,22.2794,20.6029,21.4639,17.4756,31.3545,24.8325,47.1132,33.7317,53.4776,32.8009,23.4013,28.359,27.9028,27.9064,25.3245,27.6418,27.7301,24.1226,27.5346,35.1797,46.8889,36.9764,32.3978,31.5562,29.4674,25.0557,75.3844,29.0819,37.4451,34.5147,32.9479,43.0596,56.4787
5,31.4327,25.1216,20.6367,17.5534,13.0063,13.4414,27.2196,27.5127,25.9518,26.9381,29.1338,38.4216,34.9714,18.8432,19.6509,16.6159,11,16.1859,13.7555,29.4385,13.6011,27.8857,30.4695,43.6432,26.4828,26.4305,17.5246,41.795,14.343,14.8243,16.6608,20.3494,17.6282,23.6143,24.6198,35.7155,26.6153,17.7104,13.8837,17.0765,14.6264,20.0069,18.0015,21.1359,22.9382,26.9157,28.5658,41.1462,28.0988,17.2807,14.9979,14.0646,13.9089,14.7745,16.0405,14.6191,27.6277,31.099,29.4013,42.4353,36.7657,24.2164,21.9336,16.5709,20.7851,17.5087,13.9038,27.8054,21.5924,43.9023,29.2675,44.0983,28.2426,22.4322,24.9229,24.3051,26.0479,21.6516,23.1473,20.1444,19.8707,23.8285,28.5547,39.1162,33.6896,29.7234,25.5337,29.5599,25.519,71.247,29.4155,31.2323,28.4639,30.6263,36.3659,48.4608
5.25,26.6661,25.0886,14.4507,16.8229,15.3003,11,25.0116,25.8595,26.9727,34.4347,31.2882,42.9197,27.9542,17.49,19.091,17.4005,12.5611,14.0622,15.7479,28.6948,16.8642,32.9932,32.5562,49.9732,21.9653,25.9014,18.1387,43.4257,17.2306,14.2452,18.7572,22.8689,18.2252,25.9649,24.8973,42.7318,25.6103,18.7727,13.704,12.4083,18.5363,19.7483,19.032,22.0388,25.4058,33.955,32.0467,49.5468,28.3139,19.3973,14.527,15.1487,11.9166,16.9367,14.2513,17.4407,29.7932,36.479,30.5435,47.3078,34.9309,25.7944,22.8488,20.1348,18.0146,19.776,15.6333,27.929,22.9464,47.4027,29.73,51.7244,31.5303,20.7506,26.4596,25.3346,25.7487,23.6175,24.1874,24.2002,21.3885,25.328,32.7829,43.4494,35.3102,30.8685,28.0948,26.6804,25.9941,75.4483,27.8135,35.5219,32.2698,31.6713,40.8888,55.2112
5.5,28.6968,24.845,16.1609,15.0709,12.156,11,21.2665,21.3306,23.0668,24.5572,23.987,33.8473,32.7064,19.2469,17.7779,14.3406,11.6528,12.6164,11.8113,25.8393,13.0628,25.4328,23.7559,38.1485,22.806,24.24,16.4573,42.6684,11.9472,11.8767,12.6432,18.3589,15.5595,19.9083,18.841,32.9594,26.1242,17.5878,12.6298,11.7932,11.6804,17.1867,14.5825,17.5167,20.9748,23.5288,23.2242,37.732,28.1754,16.3104,14.7532,11.5205,11.7946,14.1367,12.0259,13.1985,21.9657,26.919,24.409,35.4111,35.4021,21.2781,21.4127,15.5419,18.9311,16.1795,14.6272,23.954,17.9354,43.2205,24.2137,41.9148,29.3974,22.1838,20.7002,20.2305,24.6399,19.395,20.5973,19.9174,17.127,22.548,27.8423,36.938,33.1269,28.7991,25.4575,27.0559,25.3224,71.2978,27.0644,30.2002,27.2576,27.8329,32.703,44.2677
5.75,17.4248,20.8113,11,11,11,11,11,12.3656,13.1101,19.4112,21.0338,33.8017,20.3972,11.3841,11,11,11,11,11,20.7486,11,17.8777,17.9755,37.6107,18.5151,17.8678,11,36.6397,11,11,11,12.7927,11.6336,18.1395,15.6587,31.908,17.5704,11.465,11,11,11,11,11,11,14.2203,18.5757,20.7008,38.6832,18.807,12.4634,11,11,11,11,11,11.868,17.9675,21.7694,20.1489,33.7633,22.5148,16.6595,15.437,11,11,13.8367,11,19.0814,15.7129,43.1854,23.7747,38.8511,26.5191,16.3375,20.6434,14.0412,15.6917,13.5136,16.1632,16.4541,12.9795,18.7161,26.3315,35.5873,29.6866,26.2006,26.7978,20.2317,23.4014,72.7379,18.4295,25.5494,22.907,23.1891,31.4015,43.7224
6,27.5813,27.66,17.3315,16.5977,13.533,11,30.1674,28.8744,29.3514,34.8424,31.5819,45.0147,29.5262,18.4759,16.7616,15.8933,13.0269,16.0282,16.699,30.4911,14.8485,32.6579,35.595,50.9851,20.8973,26.9477,20.3059,47.386,18.06,14.2751,21.3435,22.253,23.1044,28.9619,25.2008,44.2297,26.4583,16.5778,13.5892,14.2165,16.9443,20.3822,20.125,23.0741,27.7293,33.7009,35.0741,49.6047,29.4725,19.096,14.3936,15.7142,12.5905,13.4198,15.7401,19.9742,28.8361,36.9983,33.2126,49.4427,35.0027,24.8999,23.0393,18.7897,19.7049,19.4506,14.9432,29.7511,23.6188,46.4045,33.7586,53.5225,29.8994,20.0668,23.5336,25.9417,25.0747,21.9316,23.7325,23.7881,22.6217,26.9864,34.8067,45.8706,35.131,29.3077,30.1331,26.5182,27.0082,78.0185,28.6328,34.5881,32.8749,33.6109,41.1175,58.3202
6.25,24.4354,27.5317,15.2119,12.1251,11,11,14.5383,18.4404,18.5753,22.9415,24.1946,30.3188,25.851,16.5789,15.2156,11,11,11.4507,11.2499,27.2947,11,19.227,24.0808,35.2865,23.2511,19.3287,11.1189,42.896,11,11,12.4258,15.3228,16.3475,20.4708,19.711,34.8039,23.9824,15.8644,13.1393,13.6312,11,14.6605,11.6749,12.4983,16.4151,20.6749,24.3185,37.013,24.8215,14.4268,12.7569,12.2262,11.791,13.004,12.6128,14.5004,18.712,25.9304,23.3802,35.238,29.5449,18.6946,18.2653,15.0999,16.2284,14.0256,11.4199,22.2795,18.1672,43.9925,25.2731,40.8938,27.8402,19.6378,20.7079,15.8221,20.1862,15.8851,17.1674,19.1728,16.0214,22.0378,27.3531,32.8314,32.7107,26.6344,26.4724,23.3741,25.2244,76.7054,24.019,25.7077,25.2512,26.8144,31.4619,42.6325
6.5,21.1027,26.0073,11.2258,11,11,11,12.9055,13.4348,15.7449,22.9559,22.8207,33.8944,18.922,14.5538,12.8283,11,11,11,11,26.0183,11,21.3219,21.8424,37.6741,20.493,18.53,11,41.8345,11,11,11,15.0129,14.8725,21.1398,19.9499,35.7038,20.0435,14.117,11,11.1771,11,11.8324,11,11,14.2734,23.7768,24.2117,39.8386,24.4411,15.4621,11,11.2539,11,13.7506,11.866,15.7539,19.9055,24.2638,23.2166,37.1942,24.2011,18.0408,16.2363,14.8784,14.5691,16.0515,11,24.3298,17.8659,46.2288,29.3227,40.0262,31.5712,18.8046,25.0794,18.2858,17.9329,17.1647,14.7663,16.989,18.2005,22.0296,27.6896,35.6945,35.5358,27.3046,29.7493,23.4204,26.1722,79.1529,20.4924,27.4701,24.1335,27.1433,35.8098,46.6747
6.75,27.3707,34.0814,20.1332,15.3168,11,11,21.2201,25.7743,22.5646,27.4023,30.2407,35.7635,30.0309,16.4901,17.9308,15.0918,11,15.349,15.3551,32.2772,14.4603,22.9775,29.4994,40.8581,23.8506,21.8579,14.3373,51.4126,11.8279,12.5595,15.9391,19.3088,19.6934,20.8755,20.8541,34.7864,25.6914,14.1148,14.7502,15.6382,11.5734,18.8655,15.3842,17.9687,18.6932,22.8204,29.503,37.6653,28.1459,14.6758,14.646,12.0527,12.0971,13.9866,11.2384,15.2115,21.724,30.7522,26.651,39.8369,31.7097,22.0148,17.2561,15.9736,18.5306,13.3469,13.2431,24.6546,19.4414,45.3224,28.1163,43.9655,27.4642,19.7707,23.0548,23.4978,23.4786,19.6732,20.319,19.2039,17.5802,23.7873,25.1259,38.4077,32.2834,29.9749,24.4187,26.2407,30.4711,79.8678,26.8539,29.3911,26.3178,28.1566,33.8143,47.6186
7,26.277,40.1232,18.5669,14.7278,14.3287,11,20.7098,24.3343,23.534,32.244,34.0038,38.6285,26.5442,19.9029,18.7764,12.6789,11.0447,14.1534,16.173,34.0131,14.9231,28.3497,30.5051,42.7162,23.4301,23.3545,17.4746,55.4106,11.8261,13.4377,16.7871,18.5112,22.0135,25.1103,21.5891,40.1025,24.6569,17.0191,14.0104,13.5296,12.075,18.4238,17.2851,17.1579,21.9124,27.3176,30.8618,43.2992,29.8543,16.3771,15.4009,11.8941,12.9393,17.011,14.153,19.9009,23.661,29.758,27.6186,42.7833,28.8678,23.2407,20.8504,15.7185,15.1519,17.9438,14.1272,26.1947,20.862,46.8785,33.2193,46.347,32.2729,21.4588,25.5869,21.9514,25.0669,22.5264,19.5823,21.8722,20.6709,26.2834,29.9588,42.9426,36.4244,30.8936,29.7005,29.1266,32.654,84.1167,26.4501,33.1156,27.3309,29.869,38.7671,51.0346
7.25,21.7987,41.492,15.0766,13.0555,14.0914,11,20.0572,19.8069,23.5727,34.3006,33.7435,43.1957,22.0868,17.2474,14.7465,13.2682,11.6865,11,13.7836,32.3575,13.0043,28.3622,28.3388,45.7906,22.2188,21.499,15.872,61.0542,11.6642,11,17.7046,18.2596,22.6461,26.5974,22.7771,44.5398,21.2417,12.7986,11.8439,12.1793,12.5026,15.2291,15.3408,17.6739,20.1917,29.9611,35.2273,46.21,25.2279,17.312,12.5797,14.2413,11,14.0308,12.2571,20.1216,24.0182,29.1418,28.8958,44.5279,31.5439,23.2207,19.3258,15.8759,15.9995,19.7902,13.2282,25.9794,18.7882,48.1203,31.1837,48.3378,32.1611,19.8759,25.7948,22.4753,22.2918,20.5652,20.3702,18.058,20.2241,25.0126,30.6671,43.1752,33.7195,28.8405,29.1981,28.2171,31.6207,85.35,28.7408,34.5957,28.6512,27.9177,37.6022,51.292
7.5,27.9642,47.0751,17.6548,11.9569,11,11,11,14.4025,12.9081,22.8811,25.6053,25.6922,26.0592,16.2261,15.7622,11,11,11,11,31.4372,11,15.6694,21.2256,29.4296,24.5052,18.451,12.1002,64.8771,11,11,14.3714,14.6955,20.8423,16.6125,15.5293,31.8131,25.7615,17.6859,14.0453,14.5612,11,11,11,11,14.5018,17.1257,27.5008,30.3215,24.4667,16.2843,15.3621,13.6964,12.3911,13.9934,11.9205,20.3501,16.7908,20.6952,18.6893,30.0983,25.0762,17.5259,16.0312,16.8465,16.2706,15.7776,11.842,20.117,16.0292,45.3468,23.3268,32.8913,31.2332,20.2204,23.0058,15.5415,17.8075,16.3063,15.2829,14.4339,16.6622,20.5659,26.4003,33.6482,34.7793,30.9758,28.0547,27.2713,30.4903,88.5849,25.2699,25.8201,24.1373,24.5532,31.4435,40.6623
7.75,28.3928,57.161,23.6569,17.8014,16.8857,11.7564,28.5558,29.836,31.3246,44.8658,41.7717,46.994,31.3094,20.5801,21.4849,17.7539,16.1191,18.1001,18.2119,40.7072,17.8176,34.141,36.1623,48.8966,22.8047,24.5363,19.1301,82.1403,18.928,18.1528,26.1112,23.1017,30.1384,26.7728,25.782,44.9099,27.1577,18.2444,14.7836,15.8887,19.2113,21.9631,21.9494,25.7536,27.5656,35.4645,40.7795,49.2435,30.4806,18.9424,15.6354,17.6351,12.0178,14.642,14.5841,24.2154,30.2794,38.9283,35.9241,52.582,36.007,22.4624,23.5157,17.292,19.6717,19.8631,16.6873,30.3875,21.8175,47.4714,36.306,55.5962,30.4966,21.2012,28.8832,25.3349,27.7738,28.3034,24.6674,21.4488,23.0907,27.3084,34.8963,49.7018,36.9649,31.9341,30.0588,31.4576,35.5882,90.6866,33.8314,36.5089,35.5757,35.2439,42.5192,58.0302
8,24.1481,58.8649,20.3773,15.1268,14.7058,11,15.2571,17.705,20.6481,35.366,36.3275,39.2132,25.7088,22.0125,16.5201,13.1465,11.9929,12.0725,15.2394,40.395,13.5923,24.7059,30.45,41.9718,24.226,21.6438,17.1174,85.2439,11.6723,12.5569,20.8176,20.1027,27.916,26.5051,22.6372,41.6522,28.9614,17.1184,15.4108,15.6936,11,14.6777,12.8716,17.4207,19.9232,29.7784,36.7856,43.2887,28.5218,19.5688,14.773,19.0649,11.1049,14.6592,17.3815,26.6731,23.4501,29.5409,26.8119,39.6608,29.5571,23.0915,20.2405,18.5985,19.76,22.5858,14.6479,27.5112,22.0156,49.5399,33.9977,42.7218,34.0934,23.5687,29.5066,19.9493,23.4413,21.3982,20.8848,19.9173,21.9811,25.9295,32.5848,45.1945,40.1957,34.3097,35.8139,29.0948,34.1181,94.2764,31.436,32.3363,34.4538,31.1648,38.9252,51.9451
8.25,28.0567,62.0908,26.0766,13.0106,11,11,16.4095,19.8773,17.4751,30.185,33.573,28.0921,28.8931,18.7672,20.1515,12.5601,11,15.4156,14.0781,41.5381,11.0589,17.2666,26.3543,34.0572,21.5755,19.3193,15.1593,90.9931,11,11.5985,19.0593,16.6791,25.904,17.6505,16.7794,31.5315,28.4525,15.4166,12.8791,15.5559,11,14.6586,11.3853,14.2419,13.223,17.2632,31.2883,32.3731,27.3598,14.6168,13.9694,14.3724,11,12.2275,12.827,21.0689,21.5307,26.5031,19.9008,32.3482,29.9302,17.1152,16.7601,13.9403,16.4716,17.5401,13.4689,21.0182,15.8555,43.3249,28.6577,36.8615,28.3651,18.9112,22.3455,15.5763,21.0114,16.726,15.5437,13.4938,14.3171,20.814,23.8682,38.6192,33.213,27.33,26.3798,25.7052,31.6221,92.7162,30.92,24.8533,28.6252,26.7227,29.8666,40.8678
8.5,21.8124,65.9424,18.9914,11.4949,11,11,12.2952,15.8353,19.5681,33.9883,33.6111,36.7112,21.9026,17.2913,15.6455,12.0762,11,13.3157,12.1263,44.7362,12.3794,21.5792,29.4648,42.2328,20.9403,17.9348,15.0934,98.1306,11,11,19.6801,15.1626,27.4623,22.2071,19.4393,42.0899,25.882,13.9425,13.1553,11.2355,11,11,11,13.2298,17.9557,24.6705,35.4625,41.8935,25.9917,16.0433,11.0303,16.4105,11,11.0148,15.0632,25.1204,22.3353,26.8189,25.1948,38.5321,26.1286,17.8281,17.135,14.1939,17.3192,19.8106,11.8609,25.0748,18.3358,45.3309,31.723,43.6693,28.5709,18.678,27.5141,17.0564,20.5996,16.1651,17.0811,17.0127,16.5827,24.1505,28.0465,42.9905,37.3388,29.7808,28.6243,22.9185,31.1483,97.3049,32.8078,28.4008,35.6588,31.5254,38.3257,49.3438
8.75,25.7561,74.1339,25.0697,14.5069,14.9714,11,21.1885,24.2808,26.2928,42.4427,42.332,43.1264,26.5394,22.733,17.8124,17.1008,12.415,17.1487,19.3589,52.6208,16.0445,29.7237,34.5373,46.6916,22.1892,22.5924,19.5084,110.3796,12.5079,17.2193,25.6078,20.0664,30.7504,29.0804,23.0086,45.1972,28.0329,17.3433,13.0951,14.8944,14.2557,19.0532,14.834,18.0183,22.6726,28.8131,40.9944,47.3999,29.9138,18.4161,15.1535,21.449,11,16.3801,14.4093,28.7537,24.4982,34.5436,31.3436,45.9116,30.3602,22.9917,24.4347,19.3185,18.4287,20.9315,16.2318,28.8011,21.2597,48.0646,37.3605,51.1764,30.2892,24.6281,31.409,22.7579,28.5042,21.7082,21.2293,22.4398,21.4906,27.283,33.3827,51.4395,40.9812,32.8305,32.8741,29.6986,32.3765,104.1288,35.9462,35.6998,40.7987,36.3648,39.0104,54.9015
9,20.2277,72.7617,21.3975,11,11,11,11.2227,11.9633,13.786,31.8079,33.4085,29.9873,18.5372,15.622,15.9139,12.122,11,11.2271,12.1563,50.4053,11,13.94,24.7482,36.0501,20.5435,17.5615,14.2749,109.862,11,11,17.7953,12.9261,24.4158,18.3806,16.0849,37.5105,28.0146,11,11,11,11,11,11,11,13.5934,19.2631,32.8018,37.2721,24.644,12.8963,11,18.2484,11,11,11,23.1992,18.1107,25.2851,20.8578,32.3206,23.8874,17.1112,17.5493,14.7795,16.2508,15.6728,11,22.2207,14.5341,43.9068,31.4534,39.0751,27.918,17.5185,26.6342,15.7626,17.3691,16.2263,12.4355,12.9405,13.9645,21.5779,25.2574,43.0422,36.0129,27.2574,30.276,24.0776,28.4066,103.467,28.0257,24.2308,33.885,31.7988,34.5442,42.0884
9.25,29.5299,83.1797,28.4712,14.878,12.5255,11,16.4159,20.1982,22.2936,36.3197,37.8812,32.9331,29.5852,21.912,20.6134,18.9039,11,15.72,17.2057,59.5214,14.0406,20.0278,29.993,36.2092,25.6582,20.2575,20.49,123.2116,11,15.3598,24.3965,18.0578,29.0347,21.1201,18.6756,38.3107,33.0302,17.1086,16.7845,17.3461,11,15.9943,12.2682,15.4228,17.8842,21.9262,34.8831,37.7142,29.7645,16.8027,15.9998,22.9211,11.2701,13.7018,16.1727,28.565,23.6879,29.7212,23.5668,35.4346,30.8249,20.13,22.8862,18.0101,21.0168,20.9736,14.4302,24.0407,17.2759,44.6483,34.7315,39.1754,30.6821,22.974,29.8258,19.4038,25.1721,20.5157,18.9872,18.5597,19.3963,25.4473,26.265,45.6942,39.7348,30.2078,32.7782,26.6262,33.483,110.607,37.7633,30.486,39.2987,37.2217,35.2296,45.8429
9.5,26.56,86.8376,25.5984,12.8615,11,11,11.4759,14.0368,16.2155,31.4744,34.3558,26.0403,26.4202,17.9081,18.8371,15.7491,11,13.1767,14.4013,61.8495,11,13.9182,26.4328,31.9397,24.9126,17.9882,18.1055,125.1479,11,13.4978,17.6905,15.4366,25.5405,18.1159,15.1014,34.7204,29.4023,16.5903,12.8128,12.4291,11,12.691,11,11.1036,11.6038,17.0052,35.1115,33.6025,28.9393,13.9154,13.4485,20.7179,11,11.7243,11,25.2135,16.7093,23.9032,19.8878,30.1973,27.5041,18.4959,16.7231,13.04,18.4494,18.1246,11,21.1352,13.9323,42.3585,31.7809,35.4466,29.5344,20.0324,26.536,15.9939,20.9208,16.4895,13.5434,12.0408,16.3169,23.4363,22.9512,42.7713,41.4878,27.8808,27.6981,24.1957,29.8102,110.9804,31.5588,27.747,38.0101,35.9705,30.7941,40.454
9.75,23.2305,90.3709,25.3739,12.72,11,11,18.967,19.0968,22.2068,40.8425,39.197,35.9326,25.1115,18.9888,18.1628,18.1503,11,15.2363,16.8952,64.5641,12.3991,22.4933,32.6117,42.6533,19.5038,20.3446,17.5492,134.2225,11.015,16.039,24.8325,16.7466,30.1485,25.1847,18.4999,40.9034,29.3166,15.9165,12.2212,12.9756,11,14.5343,11,13.8569,17.2056,21.7958,40.1885,41.061,30.5773,14.7837,12.9715,21.4695,11,12.4099,11,29.1662,23.1664,30.3817,24.2466,40.6844,29.1972,19.6196,20.7771,14.6037,18.6709,20.1453,11.5704,24.5269,15.049,44.649,36.8039,45.3648,30.1253,19.9401,31.1894,18.5365,23.6998,20.9541,18.1682,17.5222,17.2308,25.9789,27.1986,51.5569,39.7072,26.76,31.3706,24.9214,29.3056,114.6048,37.0696,30.6816,45.8271,39.6447,36.3709,48.8524
10,23.8493,94.7086,26.1834,12.84,11,11,15.5123,18.177,20.6956,37.3763,37.7799,33.5323,22.873,19.5981,17.8837,19.1887,11,15.0539,15.9606,68.246,14.1952,20.0999,28.8174,40.3695,21.968,18.0483,18.4169,140.2573,11,15.4496,22.7306,17.6015,28.6454,24.767,18.3301,40.5804,31.1317,18.3028,14.5027,13.2571,11,12.7883,11,12.535,14.984,21.2394,35.523,40.3013,29.3416,14.3309,13.4619,23.9368,11,13.4036,11.6825,28.0452,22.2755,29.9657,24.52,36.6031,28.6632,19.8176,21.0439,17.8886,19.6351,17.9521,11.8577,23.7076,16.7911,46.3113,36.9132,41.75,30.8117,20.4828,33.1788,18.7613,23.9538,19.8542,14.9278,17.421,17.9904,25.4111,26.4327,52.8033,41.3923,29.9939,31.0543,25.7408,29.2398,118.9122,36.8909,33.3556,47.0631,43.2339,37.0581,48.2451
10.25,28.1971,103.1285,29.5552,17.1558,13.0901,15.4366,22.1391,25.8824,26.1203,41.4728,43.4969,38.983,28.5445,22.4972,23.4978,23.862,12.735,20.3415,19.9858,75.8106,16.4994,23.0534,35.2651,44.1993,27.7504,20.9566,22.2441,150.5601,13.8793,21.2804,28.5334,20.9178,33.0304,26.4941,22.1596,43.8967,36.8921,20.6016,17.9245,16.5539,17.2631,19.1825,15.6387,17.7813,20.5145,24.0333,43.3655,43.3064,34.8545,18.2782,16.1691,28.6308,13.0663,15.8993,13.5751,29.2104,26.277,34.0651,27.951,40.665,34.4365,23.6382,26.6581,19.1026,24.0769,23.3257,16.8642,27.6563,20.0505,50.191,38.1453,47.8541,33.8795,22.1384,34.5327,22.8607,28.5555,23.3571,20.9016,20.6531,21.3298,29.6754,29.1647,58.5159,41.1817,31.0975,33.7548,31.2303,33.2427,125.6433,44.9005,37.8678,53.2131,49.2292,38.3584,49.5422
10.5,29.6015,110.0687,29.1235,18.7079,15.3259,15.6384,32.3996,33.5393,32.0508,51.1028,49.8145,49.0733,30.0327,23.6601,22.3145,26.6345,16.4672,19.9278,25.1107,83.9128,18.7474,37.1017,41.2195,57.2078,20.3717,25.2724,25.5895,159.0388,18.3866,25.6919,31.8041,24.0605,37.6187,33.331,26.227,52.854,35.2916,15.354,15.1019,13.5288,21.913,21.2246,19.2298,24.6967,28.7875,34.9424,46.7809,54.4085,36.4864,18.7606,15.5356,28.1569,11,15.2178,13.8104,31.0503,33.0389,42.2164,35.5729,55.0907,38.4661,25.0117,27.7318,18.8049,24.7049,24.1153,16.3575,32.7041,22.8562,47.8498,44.8279,58.5552,32.6087,20.5375,36.5519,27.9577,31.5414,26.8246,26.1945,25.0994,24.4731,31.7269,34.205,66.9697,45.0204,30.5751,33.987,31.1799,31.7527,127.9209,45.5266,43.4179,59.0408,53.8965,44.5757,64.1928
10.75,25.0416,109.2795,26.1207,12.8152,11,11.5983,19.7649,24.5833,24.3668,41.3111,42.3068,39.6047,24.9096,19.0721,16.2687,21.9031,11,13.1344,16.8036,82.2501,11.8132,23.3269,31.8982,45.6267,20.7081,20.0445,20.4451,161.1208,11,21.1618,26.4554,17.9811,28.7798,23.8559,18.5672,43.5317,33.1242,14.5593,11,11,13.1972,17.0075,12.6965,15.9682,18.598,22.657,38.8552,40.8577,31.863,13.8142,12.8376,25.974,11,12.4085,11,28.5222,25.186,32.9431,25.1854,43.0684,32.5823,21.364,22.3985,15.2531,20.0194,17.8861,11.2588,25.1955,16.9497,43.1127,37.1568,48.3163,30.7239,18.5337,34.3768,20.792,24.9415,21.6493,16.4142,17.181,16.8859,26.8832,27.6195,59.1865,40.3033,27.3195,28.7677,26.0053,29.6902,123.8866,41.8585,38.599,56.0043,49.127,35.1792,50.9058
11,31.1954,118.4931,30.4015,20.4974,17.9847,18.9234,33.9463,33.7209,34.7049,54.7085,53.4242,52.882,31.7391,24.8894,24.5217,29.1498,22.4609,24.5066,24.4537,93.1086,22.1078,39.4611,42.2821,60.7846,25.2666,26.0836,27.8027,173.8606,20.4813,31.1592,35.7963,25.6861,38.6556,37.4663,31.3849,57.2202,39.6414,18.2608,16.1295,15.9476,25.4673,24.9944,23.1811,26.9191,31.3808,36.3451,49.6079,56.7884,38.2661,19.8246,18.6265,32.4109,14.8903,18.7926,17.0445,34.3952,35.502,46.3852,36.5468,58.8543,39.0148,28.394,32.7141,21.818,28.4379,27.3342,19.8579,35.7307,26.1281,53.2712,47.5458,64.4793,36.5256,24.3887,45.3845,31.4528,34.4125,28.692,26.9482,27.2174,29.5118,36.1555,37.3119,77.7682,47.2217,33.6026,35.9146,32.9095,34.523,133.2179,51.9799,48.7223,65.7507,60.0187,45.9982,66.2637
